statefips,date,employment,spend_all,covid_severity,is_red_state,StayAtHome_Active,BizClosure_Active,SchoolClosure_Active,Red_State_Policy_Interaction
18,2020-04-19,-0.211,-0.2935714285714286,47.642857142857146,1.0,1,1,0,1.0
19,2020-04-19,-0.255,-0.3141428571428571,29.928571428571427,1.0,0,1,0,0.0
20,2020-04-19,-0.173,-0.23414285714285715,17.857142857142858,1.0,1,0,0,1.0
21,2020-04-19,-0.209,-0.17404285714285717,20.442857142857143,1.0,1,1,0,1.0
22,2020-04-19,-0.252,-0.2158571428571429,96.27142857142857,1.0,1,1,0,1.0
23,2020-04-19,-0.244,-0.10112571428571428,16.885714285714286,0.0,1,1,0,0.0
24,2020-04-19,-0.213,-0.3395714285714285,78.57142857142857,0.0,1,1,0,0.0
25,2020-04-19,-0.297,-0.31557142857142856,190.42857142857142,0.0,1,1,0,0.0
26,2020-04-19,-0.362,-0.229,75.51428571428572,0.0,1,1,0,0.0
27,2020-04-19,-0.235,-0.3117142857142857,12.342857142857143,0.0,1,0,0,0.0
28,2020-04-19,-0.164,-0.1927142857142857,44.4,1.0,1,1,0,1.0
29,2020-04-19,-0.177,-0.284,25.457142857142856,1.0,1,0,0,1.0
30,2020-04-19,-0.233,-0.3534285714285715,5.881428571428572,1.0,1,1,0,1.0
31,2020-04-19,-0.115,-0.2504285714285714,27.042857142857144,1.0,0,0,0,0.0
32,2020-04-19,-0.302,-0.37700000000000006,30.3,0.0,1,1,0,0.0
33,2020-04-19,-0.291,-0.15362857142857142,27.457142857142856,0.0,1,1,0,0.0
34,2020-04-19,-0.286,-0.2812857142857143,267.7142857142857,0.0,1,1,0,0.0
35,2020-04-19,-0.222,-0.3445714285714286,29.585714285714285,0.0,1,1,0,0.0
36,2020-04-19,-0.331,-0.2922857142857143,316.7142857142857,0.0,1,1,0,0.0
37,2020-04-19,-0.238,-0.31985714285714284,17.642857142857142,1.0,1,1,0,1.0
38,2020-04-19,-0.238,-0.14754285714285714,21.0,1.0,0,0,0,0.0
39,2020-04-19,-0.259,-0.23114285714285712,27.814285714285713,1.0,1,1,0,1.0
40,2020-04-19,-0.156,-0.22314285714285714,17.585714285714285,1.0,0,1,0,0.0
41,2020-04-19,-0.27,-0.33414285714285713,9.950000000000001,0.0,1,0,0,0.0
42,2020-04-19,-0.274,-0.24899999999999997,80.97142857142856,0.0,0,1,0,0.0
44,2020-04-19,-0.35,-0.4145714285714286,194.85714285714286,0.0,1,0,0,0.0
45,2020-04-19,-0.234,-0.23900000000000002,21.357142857142858,1.0,1,0,0,1.0
46,2020-04-19,-0.144,-0.3111428571428571,90.0,1.0,0,0,0,0.0
47,2020-04-19,-0.183,-0.03989142857142858,24.185714285714287,1.0,1,1,0,1.0
48,2020-04-19,-0.208,-0.26142857142857145,20.514285714285712,1.0,1,0,0,1.0
49,2020-04-19,-0.17,-0.27799999999999997,22.25714285714286,1.0,0,0,0,0.0
50,2020-04-19,-0.349,-0.15188571428571426,21.814285714285713,0.0,1,1,0,0.0
51,2020-04-19,-0.186,-0.2934285714285714,34.542857142857144,0.0,1,1,0,0.0
53,2020-04-19,-0.277,-0.347,22.74285714285714,0.0,1,1,0,0.0
54,2020-04-19,-0.269,-0.11635714285714285,14.142857142857142,1.0,1,1,0,1.0
55,2020-04-19,-0.187,-0.26357142857142857,16.914285714285715,0.0,1,1,0,0.0
56,2020-04-19,-0.232,-0.21357142857142858,19.057142857142857,1.0,0,0,0,0.0
1,2020-04-26,-0.215,-0.23,28.87142857142857,1.0,1,1,0,1.0
2,2020-04-26,-0.344,-0.24628571428571427,4.764285714285714,1.0,0,0,0,0.0
4,2020-04-26,-0.188,-0.24499999999999997,20.67142857142857,0.0,1,0,0,0.0
5,2020-04-26,-0.183,-0.22,30.74285714285714,1.0,0,0,0,0.0
6,2020-04-26,-0.236,-0.3307142857142857,27.957142857142856,0.0,1,1,0,0.0
8,2020-04-26,-0.187,-0.279,50.98571428571428,0.0,1,1,0,0.0
9,2020-04-26,-0.23,-0.29628571428571426,196.85714285714286,0.0,1,1,0,0.0
10,2020-04-26,-0.212,-0.2807142857142857,118.42857142857143,0.0,1,1,0,0.0
12,2020-04-26,-0.196,-0.24857142857142858,27.085714285714285,1.0,1,0,0,1.0
13,2020-04-26,-0.221,-0.2167142857142857,48.91428571428571,0.0,1,0,0,0.0
15,2020-04-26,-0.359,-0.14085714285714285,3.672857142857143,0.0,1,1,0,0.0
16,2020-04-26,-0.159,-0.16428571428571428,12.528571428571428,1.0,1,1,0,1.0
17,2020-04-26,-0.182,-0.18414285714285714,89.37142857142858,0.0,1,1,0,0.0
18,2020-04-26,-0.202,-0.21657142857142858,54.24285714285714,1.0,1,1,0,1.0
19,2020-04-26,-0.243,-0.24842857142857142,63.714285714285715,1.0,0,1,0,0.0
20,2020-04-26,-0.166,-0.17985714285714285,33.44285714285714,1.0,1,0,0,1.0
21,2020-04-26,-0.201,-0.06981428571428572,24.75714285714286,1.0,1,1,0,1.0
22,2020-04-26,-0.25,-0.1041,69.0,1.0,1,1,0,1.0
23,2020-04-26,-0.216,0.010244285714285714,11.042857142857143,0.0,1,1,0,0.0
24,2020-04-26,-0.214,-0.2832857142857143,84.10000000000001,0.0,1,1,0,0.0
25,2020-04-26,-0.285,-0.26757142857142857,213.57142857142858,0.0,1,1,0,0.0
26,2020-04-26,-0.353,-0.14657142857142857,63.871428571428574,0.0,1,1,0,0.0
27,2020-04-26,-0.226,-0.2452857142857143,18.32857142857143,0.0,1,0,0,0.0
28,2020-04-26,-0.167,-0.10855714285714287,54.15714285714286,1.0,1,1,0,1.0
29,2020-04-26,-0.167,-0.208,21.185714285714287,1.0,1,0,0,1.0
30,2020-04-26,-0.229,-0.2732857142857143,2.607142857142857,1.0,1,1,0,1.0
31,2020-04-26,-0.11,-0.1702857142857143,58.785714285714285,1.0,0,0,0,0.0
32,2020-04-26,-0.293,-0.3298571428571429,28.12857142857143,0.0,1,1,0,0.0
33,2020-04-26,-0.27,-0.12528571428571428,32.471428571428575,0.0,1,1,0,0.0
34,2020-04-26,-0.277,-0.20614285714285716,271.57142857142856,0.0,1,1,0,0.0
35,2020-04-26,-0.224,-0.2715714285714286,36.51428571428571,0.0,1,1,0,0.0
36,2020-04-26,-0.322,-0.22042857142857145,239.71428571428572,0.0,1,1,0,0.0
37,2020-04-26,-0.23,-0.2672857142857143,20.599999999999998,1.0,1,1,0,1.0
38,2020-04-26,-0.257,-0.05332142857142857,39.271428571428565,1.0,0,0,0,0.0
39,2020-04-26,-0.246,-0.15371428571428572,49.84285714285714,1.0,1,1,0,1.0
40,2020-04-26,-0.147,-0.13514285714285715,16.071428571428573,1.0,0,0,0,0.0
41,2020-04-26,-0.266,-0.2824285714285714,9.247142857142858,0.0,1,0,0,0.0
42,2020-04-26,-0.262,-0.199,77.28571428571429,0.0,0,1,0,0.0
44,2020-04-26,-0.334,-0.2837142857142857,229.0,0.0,1,0,0,0.0
45,2020-04-26,-0.228,-0.15914285714285717,20.12857142857143,1.0,1,0,0,1.0
46,2020-04-26,-0.145,-0.2795714285714286,76.44285714285715,1.0,0,0,0,0.0
47,2020-04-26,-0.174,-0.015398571428571428,29.657142857142862,1.0,1,1,0,1.0
48,2020-04-26,-0.2,-0.2047142857142857,19.442857142857143,1.0,1,0,0,1.0
49,2020-04-26,-0.163,-0.21728571428571428,29.357142857142858,1.0,0,0,0,0.0
50,2020-04-26,-0.328,-0.056342857142857146,8.754285714285714,0.0,1,0,0,0.0
51,2020-04-26,-0.186,-0.22314285714285714,45.885714285714286,0.0,1,1,0,0.0
53,2020-04-26,-0.276,-0.30157142857142855,23.114285714285717,0.0,1,1,0,0.0
54,2020-04-26,-0.256,-0.007622857142857142,12.407142857142857,1.0,1,1,0,1.0
55,2020-04-26,-0.175,-0.18300000000000002,22.82857142857143,0.0,1,1,0,0.0
56,2020-04-26,-0.234,-0.14871428571428572,11.194285714285714,1.0,0,0,0,0.0
1,2020-05-03,-0.228,-0.19614285714285715,27.87142857142857,1.0,0,0,0,0.0
2,2020-05-03,-0.315,-0.22414285714285714,3.162857142857143,1.0,0,0,0,0.0
4,2020-05-03,-0.174,-0.2285714285714286,25.657142857142855,0.0,1,0,0,0.0
5,2020-05-03,-0.173,-0.20428571428571426,22.97142857142857,1.0,0,0,0,0.0
6,2020-05-03,-0.226,-0.31857142857142856,28.142857142857142,0.0,1,1,0,0.0
8,2020-05-03,-0.173,-0.24485714285714286,61.699999999999996,0.0,0,0,0,0.0
9,2020-05-03,-0.21,-0.2814285714285714,138.71428571428572,0.0,1,1,0,0.0
10,2020-05-03,-0.2,-0.26557142857142857,147.57142857142858,0.0,1,1,0,0.0
12,2020-05-03,-0.174,-0.23857142857142857,21.514285714285712,1.0,1,0,0,1.0
13,2020-05-03,-0.199,-0.2027142857142857,44.385714285714286,0.0,0,0,0,0.0
15,2020-05-03,-0.363,-0.16385714285714287,1.2395714285714285,0.0,1,1,0,0.0
16,2020-05-03,-0.145,-0.176,9.834285714285715,1.0,0,0,0,0.0
17,2020-05-03,-0.172,-0.1847142857142857,125.42857142857143,0.0,1,1,0,0.0
18,2020-05-03,-0.176,-0.21971428571428572,71.94285714285715,1.0,1,1,0,1.0
19,2020-05-03,-0.232,-0.24371428571428572,101.38571428571429,1.0,0,0,0,0.0
20,2020-05-03,-0.156,-0.158,56.300000000000004,1.0,1,0,0,1.0
21,2020-05-03,-0.192,-0.08171428571428571,25.02857142857143,1.0,1,1,0,1.0
22,2020-05-03,-0.237,-0.12928571428571428,53.51428571428572,1.0,1,1,0,1.0
23,2020-05-03,-0.189,-0.022491428571428572,11.671428571428573,0.0,1,0,0,0.0
24,2020-05-03,-0.205,-0.2644285714285714,104.87142857142858,0.0,1,1,0,0.0
25,2020-05-03,-0.267,-0.23500000000000001,221.42857142857142,0.0,1,1,0,0.0
26,2020-05-03,-0.329,-0.11817142857142857,61.57142857142857,0.0,1,1,0,0.0
27,2020-05-03,-0.212,-0.22842857142857143,39.17142857142857,0.0,1,0,0,0.0
28,2020-05-03,-0.155,-0.09387142857142858,56.08571428571429,1.0,1,0,0,1.0
29,2020-05-03,-0.151,-0.18914285714285714,21.52857142857143,1.0,1,0,0,1.0
30,2020-05-03,-0.214,-0.26171428571428573,1.0025714285714287,1.0,0,0,0,0.0
31,2020-05-03,-0.0982,-0.1717142857142857,112.81428571428572,1.0,0,0,0,0.0
32,2020-05-03,-0.277,-0.28814285714285715,27.75714285714286,0.0,1,1,0,0.0
33,2020-05-03,-0.245,-0.09530000000000001,40.271428571428565,0.0,1,1,0,0.0
34,2020-05-03,-0.259,-0.2017142857142857,221.71428571428572,0.0,1,1,0,0.0
35,2020-05-03,-0.223,-0.2644285714285714,47.5,0.0,1,1,0,0.0
36,2020-05-03,-0.303,-0.21085714285714285,200.14285714285714,0.0,1,1,0,0.0
37,2020-05-03,-0.214,-0.24914285714285714,26.157142857142855,1.0,1,1,0,1.0
38,2020-05-03,-0.247,-0.061285714285714284,45.114285714285714,1.0,0,0,0,0.0
39,2020-05-03,-0.222,-0.1437142857142857,29.62857142857143,1.0,1,1,0,1.0
40,2020-05-03,-0.131,-0.10657142857142857,15.842857142857143,1.0,0,0,0,0.0
41,2020-05-03,-0.254,-0.2958571428571428,9.16,0.0,1,0,0,0.0
42,2020-05-03,-0.241,-0.22057142857142858,75.04285714285713,0.0,0,1,0,0.0
44,2020-05-03,-0.308,-0.21428571428571427,219.42857142857142,0.0,1,0,0,0.0
45,2020-05-03,-0.206,-0.14114285714285715,22.657142857142855,1.0,1,0,0,1.0
46,2020-05-03,-0.144,-0.27671428571428575,56.05714285714286,1.0,0,0,0,0.0
47,2020-05-03,-0.155,-0.035115714285714285,42.6,1.0,0,0,0,0.0
48,2020-05-03,-0.181,-0.2037142857142857,22.17142857142857,1.0,0,0,0,0.0
49,2020-05-03,-0.149,-0.16757142857142857,32.51428571428571,1.0,0,0,0,0.0
50,2020-05-03,-0.307,-0.06387857142857142,6.958571428571429,0.0,1,0,0,0.0
51,2020-05-03,-0.18,-0.21457142857142858,58.871428571428574,0.0,1,1,0,0.0
53,2020-05-03,-0.259,-0.2965714285714286,24.62857142857143,0.0,1,1,0,0.0
54,2020-05-03,-0.236,-0.036399999999999995,8.744285714285715,1.0,1,0,0,1.0
55,2020-05-03,-0.164,-0.19485714285714284,31.857142857142858,0.0,1,1,0,0.0
56,2020-05-03,-0.227,-0.144,16.52857142857143,1.0,0,0,0,0.0
1,2020-05-10,-0.208,-0.14657142857142857,38.31428571428571,1.0,0,0,0,0.0
2,2020-05-10,-0.284,-0.16257142857142856,2.38,1.0,0,0,0,0.0
4,2020-05-10,-0.153,-0.1925714285714286,33.385714285714286,0.0,1,0,0,0.0
5,2020-05-10,-0.157,-0.17271428571428574,14.257142857142856,1.0,0,0,0,0.0
6,2020-05-10,-0.207,-0.28357142857142853,30.97142857142857,0.0,1,0,0,0.0
8,2020-05-10,-0.15,-0.18857142857142858,53.05714285714286,0.0,0,0,0,0.0
9,2020-05-10,-0.186,-0.22228571428571428,113.28571428571429,0.0,1,1,0,0.0
10,2020-05-10,-0.184,-0.189,115.81428571428572,0.0,1,1,0,0.0
12,2020-05-10,-0.147,-0.19657142857142856,21.82857142857143,1.0,0,0,0,0.0
13,2020-05-10,-0.171,-0.14514285714285716,46.31428571428571,0.0,0,0,0,0.0
15,2020-05-10,-0.343,-0.11928571428571429,0.7467142857142858,0.0,1,0,0,0.0
16,2020-05-10,-0.128,-0.14314285714285716,9.692857142857141,1.0,0,0,0,0.0
17,2020-05-10,-0.158,-0.14085714285714285,138.42857142857142,0.0,1,1,0,0.0
18,2020-05-10,-0.149,-0.161,69.45714285714287,1.0,0,0,0,0.0
19,2020-05-10,-0.22,-0.2072857142857143,110.62857142857142,1.0,0,0,0,0.0
20,2020-05-10,-0.137,-0.11928571428571429,69.57142857142857,1.0,0,0,0,0.0
21,2020-05-10,-0.178,-0.03755714285714286,31.385714285714283,1.0,1,1,0,1.0
22,2020-05-10,-0.218,-0.06867142857142858,54.08571428571429,1.0,1,1,0,1.0
23,2020-05-10,-0.163,0.02350714285714286,16.557142857142857,0.0,1,0,0,0.0
24,2020-05-10,-0.187,-0.21814285714285714,118.57142857142857,0.0,1,1,0,0.0
25,2020-05-10,-0.244,-0.194,164.0,0.0,1,1,0,0.0
26,2020-05-10,-0.293,-0.05487142857142857,43.24285714285714,0.0,1,1,0,0.0
27,2020-05-10,-0.194,-0.18214285714285713,72.91428571428571,0.0,1,0,0,0.0
28,2020-05-10,-0.135,-0.04038571428571429,63.08571428571429,1.0,1,0,0,1.0
29,2020-05-10,-0.128,-0.13414285714285715,26.942857142857143,1.0,0,0,0,0.0
30,2020-05-10,-0.176,-0.21242857142857144,0.4677142857142857,1.0,0,0,0,0.0
31,2020-05-10,-0.084,-0.14142857142857143,146.0,1.0,0,0,0,0.0
32,2020-05-10,-0.252,-0.25442857142857145,24.957142857142856,0.0,0,0,0,0.0
33,2020-05-10,-0.218,-0.04845714285714286,46.55714285714286,0.0,1,1,0,0.0
34,2020-05-10,-0.237,-0.1457142857142857,167.14285714285714,0.0,1,1,0,0.0
35,2020-05-10,-0.212,-0.22171428571428572,52.771428571428565,0.0,1,1,0,0.0
36,2020-05-10,-0.278,-0.1562857142857143,119.54285714285713,0.0,1,1,0,0.0
37,2020-05-10,-0.193,-0.20214285714285715,27.585714285714285,1.0,1,0,0,1.0
38,2020-05-10,-0.222,-0.028571428571428574,39.01428571428572,1.0,0,0,0,0.0
39,2020-05-10,-0.191,-0.1182857142857143,36.1,1.0,1,0,0,1.0
40,2020-05-10,-0.108,-0.04511428571428572,17.514285714285716,1.0,0,0,0,0.0
41,2020-05-10,-0.233,-0.2601428571428572,11.414285714285715,0.0,1,0,0,0.0
42,2020-05-10,-0.214,-0.16957142857142857,64.62857142857142,0.0,0,1,0,0.0
44,2020-05-10,-0.277,-0.17071428571428574,177.14285714285714,0.0,0,0,0,0.0
45,2020-05-10,-0.175,-0.0873142857142857,20.87142857142857,1.0,0,0,0,0.0
46,2020-05-10,-0.145,-0.21685714285714286,64.52857142857142,1.0,0,0,0,0.0
47,2020-05-10,-0.133,0.010867142857142856,44.32857142857143,1.0,0,0,0,0.0
48,2020-05-10,-0.156,-0.13599999999999998,25.885714285714283,1.0,0,0,0,0.0
49,2020-05-10,-0.129,-0.11657142857142858,34.05714285714286,1.0,0,0,0,0.0
50,2020-05-10,-0.287,0.017497142857142857,6.684285714285714,0.0,1,0,0,0.0
51,2020-05-10,-0.163,-0.17300000000000001,65.6,0.0,1,1,0,0.0
53,2020-05-10,-0.231,-0.2571428571428572,28.785714285714285,0.0,1,1,0,0.0
54,2020-05-10,-0.222,-0.012177428571428572,9.048571428571428,1.0,0,0,0,0.0
55,2020-05-10,-0.15,-0.13999999999999999,39.871428571428574,0.0,1,1,0,0.0
56,2020-05-10,-0.212,-0.08801428571428571,13.185714285714285,1.0,0,0,0,0.0
1,2020-05-17,-0.186,-0.13,40.84285714285714,1.0,0,0,0,0.0
2,2020-05-17,-0.262,-0.1427142857142857,1.912857142857143,1.0,0,0,0,0.0
4,2020-05-17,-0.132,-0.19214285714285714,35.75714285714286,0.0,0,0,0,0.0
5,2020-05-17,-0.141,-0.18485714285714286,22.74285714285714,1.0,0,0,0,0.0
6,2020-05-17,-0.186,-0.2844285714285714,31.52857142857143,0.0,1,0,0,0.0
8,2020-05-17,-0.129,-0.19342857142857145,45.285714285714285,0.0,0,0,0,0.0
9,2020-05-17,-0.163,-0.23485714285714288,105.14285714285714,0.0,1,1,0,0.0
10,2020-05-17,-0.173,-0.19942857142857146,130.42857142857142,0.0,1,1,0,0.0
12,2020-05-17,-0.124,-0.19685714285714287,21.342857142857145,1.0,0,0,0,0.0
13,2020-05-17,-0.151,-0.156,38.457142857142856,0.0,0,0,0,0.0
15,2020-05-17,-0.319,-0.11045714285714285,0.6661428571428571,0.0,1,0,0,0.0
16,2020-05-17,-0.113,-0.139,9.79857142857143,1.0,0,0,0,0.0
17,2020-05-17,-0.146,-0.16585714285714287,131.57142857142858,0.0,1,1,0,0.0
18,2020-05-17,-0.129,-0.15271428571428572,57.51428571428572,1.0,0,0,0,0.0
19,2020-05-17,-0.204,-0.21585714285714283,85.62857142857142,1.0,0,0,0,0.0
20,2020-05-17,-0.114,-0.13914285714285715,49.028571428571425,1.0,0,0,0,0.0
21,2020-05-17,-0.159,-0.042614285714285716,28.12857142857143,1.0,0,0,0,0.0
22,2020-05-17,-0.197,-0.09509999999999999,54.57142857142857,1.0,0,0,0,0.0
23,2020-05-17,-0.138,0.016537142857142858,18.32857142857143,0.0,1,0,0,0.0
24,2020-05-17,-0.163,-0.22442857142857142,109.42857142857143,0.0,0,0,0,0.0
25,2020-05-17,-0.22,-0.19799999999999998,124.0,0.0,1,1,0,0.0
26,2020-05-17,-0.255,-0.05715714285714286,36.385714285714286,0.0,1,0,0,0.0
27,2020-05-17,-0.175,-0.20842857142857144,76.88571428571429,0.0,1,0,0,0.0
28,2020-05-17,-0.117,-0.0641,58.628571428571426,1.0,1,0,0,1.0
29,2020-05-17,-0.107,-0.1392857142857143,18.5,1.0,0,0,0,0.0
30,2020-05-17,-0.148,-0.23457142857142857,0.6417142857142857,1.0,0,0,0,0.0
31,2020-05-17,-0.0665,-0.13542857142857143,112.28571428571429,1.0,0,0,0,0.0
32,2020-05-17,-0.228,-0.26057142857142856,23.314285714285713,0.0,0,0,0,0.0
33,2020-05-17,-0.19,-0.05367142857142857,40.528571428571425,0.0,1,0,0,0.0
34,2020-05-17,-0.217,-0.14457142857142857,104.14285714285714,0.0,1,1,0,0.0
35,2020-05-17,-0.199,-0.21628571428571428,49.971428571428575,0.0,1,0,0,0.0
36,2020-05-17,-0.254,-0.17414285714285713,81.34285714285714,0.0,1,0,0,0.0
37,2020-05-17,-0.171,-0.19514285714285715,31.62857142857143,1.0,1,0,0,1.0
38,2020-05-17,-0.206,-0.025385714285714286,44.82857142857143,1.0,0,0,0,0.0
39,2020-05-17,-0.161,-0.11288571428571428,34.871428571428574,1.0,1,0,0,1.0
40,2020-05-17,-0.0914,-0.06322857142857143,16.571428571428573,1.0,0,0,0,0.0
41,2020-05-17,-0.209,-0.27671428571428575,11.367142857142856,0.0,0,0,0,0.0
42,2020-05-17,-0.189,-0.16528571428571429,53.75714285714286,0.0,0,1,0,0.0
44,2020-05-17,-0.247,-0.18928571428571428,146.71428571428572,0.0,0,0,0,0.0
45,2020-05-17,-0.146,-0.08548571428571429,21.057142857142857,1.0,0,0,0,0.0
46,2020-05-17,-0.121,-0.232,89.01428571428572,1.0,0,0,0,0.0
47,2020-05-17,-0.115,0.01605857142857143,35.27142857142857,1.0,0,0,0,0.0
48,2020-05-17,-0.137,-0.13699999999999998,29.385714285714283,1.0,0,0,0,0.0
49,2020-05-17,-0.115,-0.1467142857142857,31.457142857142856,1.0,0,0,0,0.0
50,2020-05-17,-0.264,-0.03367571428571429,2.792857142857143,0.0,1,0,0,0.0
51,2020-05-17,-0.142,-0.1827142857142857,71.91428571428571,0.0,1,0,0,0.0
53,2020-05-17,-0.207,-0.2592857142857143,23.75714285714286,0.0,1,0,0,0.0
54,2020-05-17,-0.232,-0.029154285714285716,7.341428571428572,1.0,0,0,0,0.0
55,2020-05-17,-0.134,-0.15657142857142858,38.07142857142857,0.0,0,0,0,0.0
56,2020-05-17,-0.191,-0.11981428571428572,12.807142857142859,1.0,0,0,0,0.0
1,2020-05-24,-0.177,-0.09011428571428572,46.55714285714286,1.0,0,0,0,0.0
2,2020-05-24,-0.243,-0.14385714285714285,2.2471428571428573,1.0,0,0,0,0.0
4,2020-05-24,-0.113,-0.148,35.785714285714285,0.0,0,0,0,0.0
5,2020-05-24,-0.12,-0.1161,32.65714285714286,1.0,0,0,0,0.0
6,2020-05-24,-0.167,-0.2524285714285714,33.91428571428572,0.0,1,0,0,0.0
8,2020-05-24,-0.113,-0.14614285714285716,40.214285714285715,0.0,0,0,0,0.0
9,2020-05-24,-0.142,-0.21071428571428572,105.32857142857142,0.0,1,1,0,0.0
10,2020-05-24,-0.159,-0.16857142857142857,123.85714285714286,0.0,1,1,0,0.0
12,2020-05-24,-0.107,-0.158,24.557142857142857,1.0,0,0,0,0.0
13,2020-05-24,-0.136,-0.11757142857142858,42.0,0.0,0,0,0,0.0
15,2020-05-24,-0.306,-0.047785714285714286,0.4137142857142857,0.0,1,0,0,0.0
16,2020-05-24,-0.101,-0.10581428571428572,11.042857142857143,1.0,0,0,0,0.0
17,2020-05-24,-0.132,-0.13599999999999998,124.42857142857143,0.0,1,1,0,0.0
18,2020-05-24,-0.113,-0.1355714285714286,56.971428571428575,1.0,0,0,0,0.0
19,2020-05-24,-0.178,-0.1692857142857143,80.84285714285714,1.0,0,0,0,0.0
20,2020-05-24,-0.0867,-0.10597142857142858,38.357142857142854,1.0,0,0,0,0.0
21,2020-05-24,-0.143,-0.021871428571428573,25.714285714285715,1.0,0,0,0,0.0
22,2020-05-24,-0.177,-0.06212857142857143,63.614285714285714,1.0,0,0,0,0.0
23,2020-05-24,-0.115,0.09644285714285715,23.485714285714288,0.0,1,0,0,0.0
24,2020-05-24,-0.142,-0.19614285714285715,122.71428571428571,0.0,0,0,0,0.0
25,2020-05-24,-0.198,-0.13342857142857142,112.89999999999999,0.0,0,0,0,0.0
26,2020-05-24,-0.222,-0.028314285714285712,41.07142857142857,0.0,1,0,0,0.0
27,2020-05-24,-0.154,-0.16114285714285712,84.14285714285714,0.0,0,0,0,0.0
28,2020-05-24,-0.102,-0.05585714285714286,61.58571428571429,1.0,1,0,0,1.0
29,2020-05-24,-0.0859,-0.12442857142857143,18.985714285714288,1.0,0,0,0,0.0
30,2020-05-24,-0.129,-0.19957142857142857,1.1908571428571428,1.0,0,0,0,0.0
31,2020-05-24,-0.0516,-0.10222857142857143,100.95714285714287,1.0,0,0,0,0.0
32,2020-05-24,-0.206,-0.20857142857142857,28.25714285714286,0.0,0,0,0,0.0
33,2020-05-24,-0.159,0.0010142857142857143,39.199999999999996,0.0,1,0,0,0.0
34,2020-05-24,-0.197,-0.10042857142857142,94.25714285714285,0.0,1,1,0,0.0
35,2020-05-24,-0.18,-0.15442857142857142,46.771428571428565,0.0,1,0,0,0.0
36,2020-05-24,-0.233,-0.13071428571428573,65.74285714285715,0.0,1,0,0,0.0
37,2020-05-24,-0.149,-0.16985714285714287,42.24285714285714,1.0,0,0,0,0.0
38,2020-05-24,-0.213,0.018219999999999997,63.58571428571429,1.0,0,0,0,0.0
39,2020-05-24,-0.131,-0.06295714285714285,32.542857142857144,1.0,1,0,0,1.0
40,2020-05-24,-0.0816,-0.002351428571428571,18.614285714285717,1.0,0,0,0,0.0
41,2020-05-24,-0.185,-0.233,8.108571428571429,0.0,0,0,0,0.0
42,2020-05-24,-0.169,-0.08978571428571429,46.957142857142856,0.0,0,1,0,0.0
44,2020-05-24,-0.219,-0.10098571428571428,137.28571428571428,0.0,0,0,0,0.0
45,2020-05-24,-0.122,-0.05267142857142857,23.185714285714287,1.0,0,0,0,0.0
46,2020-05-24,-0.0565,-0.18728571428571428,51.971428571428575,1.0,0,0,0,0.0
47,2020-05-24,-0.0989,0.022357142857142857,36.1,1.0,0,0,0,0.0
48,2020-05-24,-0.12,-0.11885714285714286,27.857142857142858,1.0,0,0,0,0.0
49,2020-05-24,-0.103,-0.09058571428571428,34.67142857142857,1.0,0,0,0,0.0
50,2020-05-24,-0.244,0.0752,2.7214285714285715,0.0,1,0,0,0.0
51,2020-05-24,-0.128,-0.16814285714285715,72.14285714285714,0.0,1,0,0,0.0
53,2020-05-24,-0.182,-0.23399999999999999,19.685714285714287,0.0,1,0,0,0.0
54,2020-05-24,-0.219,0.027585714285714286,11.10142857142857,1.0,0,0,0,0.0
55,2020-05-24,-0.114,-0.10895714285714286,45.07142857142857,0.0,0,0,0,0.0
56,2020-05-24,-0.167,-0.07042857142857142,15.185714285714285,1.0,0,0,0,0.0
1,2020-05-31,-0.172,-0.0851,65.02857142857142,1.0,0,0,0,0.0
2,2020-05-31,-0.215,-0.16485714285714284,3.8457142857142856,1.0,0,0,0,0.0
4,2020-05-31,-0.102,-0.15471428571428572,37.471428571428575,0.0,0,0,0,0.0
5,2020-05-31,-0.0991,-0.122,40.528571428571425,1.0,0,0,0,0.0
6,2020-05-31,-0.153,-0.25857142857142856,41.300000000000004,0.0,1,0,0,0.0
8,2020-05-31,-0.0979,-0.15185714285714286,36.371428571428574,0.0,0,0,0,0.0
9,2020-05-31,-0.124,-0.19685714285714287,64.52857142857142,0.0,1,1,0,0.0
10,2020-05-31,-0.14,-0.15314285714285716,87.25714285714285,0.0,1,1,0,0.0
12,2020-05-31,-0.096,-0.15,23.97142857142857,1.0,0,0,0,0.0
13,2020-05-31,-0.126,-0.12942857142857142,41.34285714285714,0.0,0,0,0,0.0
15,2020-05-31,-0.304,-0.08321428571428571,0.30265714285714285,0.0,1,0,0,0.0
16,2020-05-31,-0.0988,-0.06844285714285714,12.171428571428573,1.0,0,0,0,0.0
17,2020-05-31,-0.117,-0.12828571428571428,102.71428571428571,0.0,0,0,0,0.0
18,2020-05-31,-0.098,-0.11928571428571429,49.699999999999996,1.0,0,0,0,0.0
19,2020-05-31,-0.159,-0.1764285714285714,79.64285714285714,1.0,0,0,0,0.0
20,2020-05-31,-0.0701,-0.1028,26.785714285714285,1.0,0,0,0,0.0
21,2020-05-31,-0.131,0.006677714285714286,22.428571428571427,1.0,0,0,0,0.0
22,2020-05-31,-0.161,-0.06357142857142857,57.800000000000004,1.0,0,0,0,0.0
23,2020-05-31,-0.0968,0.04341428571428572,23.142857142857142,0.0,1,0,0,0.0
24,2020-05-31,-0.129,-0.20228571428571426,114.57142857142857,0.0,0,0,0,0.0
